train_loss,train_acc,val_loss,val_acc
1.5069702315628528,0.502,1.4280087848504384,0.5166666666666667
0.5428358375428306,0.83,4.313275071481864,0.43333333333333335
0.2716740508782241,0.932,4.042840863764286,0.49166666666666664
0.1361524341962143,0.97,2.5404021281128126,0.6416666666666667
0.1735122252462159,0.96,5.118409419920984,0.5083333333333333
0.2261827346247984,0.954,2.39246683275948,0.65
0.08615136760908843,0.982,2.757873508572326,0.675
0.1391476770411037,0.974,2.140226916472117,0.6583333333333333
0.053478458647454485,0.984,2.9767535321872858,0.6583333333333333
0.019480762660619107,0.996,3.4560167325893416,0.5916666666666667
0.05895882882866192,0.982,5.603841093969337,0.5833333333333334
0.1345180310486217,0.976,3.4243170336820183,0.65
0.1626256595067114,0.978,1.8855764828370107,0.65
0.10607652239005448,0.978,2.693066590760524,0.65
0.06336559229022533,0.992,2.827554952632636,0.6583333333333333
0.0407498982060265,0.992,4.26628427306811,0.6166666666666667
0.029226854612116868,0.992,4.358108265201251,0.5833333333333334
0.17996333276949633,0.98,2.889471829661246,0.6583333333333333
0.17997771620893252,0.976,4.149692706435841,0.6416666666666667
0.10945580587644653,0.982,4.40976078848665,0.5666666666666667
0.07862410815647043,0.984,2.951630172788282,0.575
0.07261840897529412,0.982,3.089188910089433,0.6
0.008525379920029892,0.994,6.06561178318652,0.5833333333333334
0.07825314697525597,0.994,3.1083578062903445,0.6166666666666667
0.10553154393875315,0.982,5.739552063246568,0.5583333333333333
0.06292710844997863,0.986,2.9419613728920604,0.6666666666666666
0.0001249857359158426,1.0,3.7814150815024408,0.6416666666666667
0.15697164113374704,0.982,2.570897528878413,0.625
0.3087917003505995,0.966,4.4548122652655975,0.425
0.12481617117196414,0.974,4.5056014995090665,0.5666666666666667
0.02368495833439597,0.996,3.5977853675890854,0.6333333333333333
6.552049568011853e-05,1.0,4.152866604310111,0.6666666666666666
0.017107554486119895,0.998,4.4269659588734305,0.5583333333333333
0.011436522896534967,0.996,6.712696183814357,0.4583333333333333
0.0805682974166187,0.988,4.5646388747643565,0.65
0.01757593471824592,0.994,5.996059759457906,0.6
0.03993090379372217,0.996,7.780426119764646,0.48333333333333334
0.04459761377256605,0.992,6.694903693798165,0.625
0.03444849793457736,0.988,5.721143574515978,0.55
0.24871186213237895,0.974,6.135451550285018,0.5333333333333333
0.0017307527434893472,0.998,8.34735069168055,0.6
0.02581768320807575,0.994,2.987318431024111,0.7083333333333334
0.08624733563429761,0.994,4.16226514667281,0.6666666666666666
0.028576062506449774,0.994,5.712932620225896,0.6916666666666667
0.13177720590200492,0.984,5.785836464795284,0.5416666666666666
0.1052883990119978,0.984,7.388700198771645,0.5583333333333333
0.09227900847774925,0.984,5.360481947425675,0.55
7.582236319872493e-05,1.0,4.8617921933531765,0.6
0.0017764828153618737,0.998,6.139818582932154,0.5416666666666666
0.17604209974287194,0.98,4.832337828477224,0.5583333333333333
