train_loss,train_acc,val_loss,val_acc
1.804407768011093,0.388,1.2036374618609746,0.6166666666666667
0.7799276512954384,0.782,1.251854089849318,0.6416666666666667
0.4108717289011292,0.914,1.5646118779288372,0.6416666666666667
0.2192564947748267,0.94,1.9013629154612621,0.675
0.24015617425891742,0.938,1.7384180261443059,0.6916666666666667
0.09144232484052417,0.974,1.826138265589634,0.675
0.04606655969366229,0.988,2.3864764980900874,0.6416666666666667
0.071860280752199,0.988,4.991307276487313,0.5
0.03751164374051788,0.988,2.864809132613042,0.625
0.054258774278982416,0.99,4.269536229370471,0.5833333333333334
0.13806172211929016,0.978,2.222938135312842,0.6166666666666667
0.16160145950436589,0.97,2.7274714492642187,0.675
0.08014492597815205,0.984,3.3404241303602853,0.575
0.015204412980000128,0.998,2.9291584395067427,0.6916666666666667
0.013050687219245504,0.996,2.7526210808983174,0.7166666666666667
0.03256829696791012,0.99,2.6039295382164105,0.6083333333333333
0.07375352689861137,0.99,2.470405570526297,0.6583333333333333
0.0038530360859650586,0.998,3.6429287631064655,0.65
0.10495600811369488,0.982,3.2313988036998884,0.625
0.20968578013290562,0.976,3.305781648308039,0.65
0.13135933145159942,0.974,2.6940098376653623,0.625
0.14741407249846084,0.984,3.915503085075519,0.6666666666666666
0.18876335385803045,0.976,3.4083205351392585,0.5833333333333334
0.06844597667411276,0.986,5.4809684952100115,0.475
0.09553087778593217,0.992,6.466841612737244,0.55
0.055047589476862016,0.994,4.131199164933703,0.6
0.03624758384747877,0.992,4.350469688014255,0.6916666666666667
0.06270520619609662,0.992,5.299304946263631,0.5583333333333333
0.061038287229002404,0.988,4.495165767049071,0.5833333333333334
0.07358456080671728,0.986,4.9585283227963375,0.625
0.07249033695146948,0.988,5.544643630086012,0.5666666666666667
0.17967633455289422,0.976,2.931570206085841,0.5333333333333333
0.09876941475192529,0.986,3.633357375396978,0.5166666666666667
0.052053106441676135,0.984,5.286524925536166,0.5
0.1927746873360282,0.978,3.9334145115261587,0.6166666666666667
0.04203956395205678,0.994,4.507933386263903,0.625
0.03533545413392204,0.996,3.032457108939932,0.7083333333333334
0.19792090056854778,0.99,7.36667978867669,0.5333333333333333
0.07243401456794311,0.988,3.1321949986158732,0.7083333333333334
0.029148806778674482,0.996,4.5990179591575115,0.6166666666666667
0.0446041354601266,0.994,7.459702790994197,0.5833333333333334
0.060746954210747474,0.988,6.9374660223713285,0.575
4.2138854969138606e-05,1.0,6.785478555804517,0.6
0.0012505698145509711,1.0,7.813531065608064,0.6
1.0677691101221853e-06,1.0,7.666366088305949,0.6083333333333333
5.006770538784622e-08,1.0,7.42083754191796,0.6
0.11196728923265804,0.996,9.68232349552897,0.5333333333333333
0.015402301881254701,0.998,6.319977848728496,0.575
0.04731219513551071,0.992,6.289032983779907,0.5833333333333334
0.06983654474685136,0.996,6.934492215514183,0.6166666666666667
