train_loss,train_acc,val_loss,val_acc
2.4599571628570556,0.182,1133.0340087890625,0.1
1.9844602842330932,0.276,203.04730072021485,0.10833333333333334
1.808572310447693,0.316,11.799315961201986,0.14166666666666666
1.6762493553161621,0.382,3.848236640294393,0.2
1.546828793525696,0.444,3.4037025451660154,0.2916666666666667
1.3747092094421387,0.52,1.9725542624791463,0.3416666666666667
1.2333424100875854,0.572,1.7089394410451253,0.38333333333333336
1.043700056552887,0.656,1.625616463025411,0.45
1.0012035655975342,0.642,1.8573790152867635,0.5
0.968763575553894,0.682,2.0418107589085897,0.425
0.7408891100883483,0.756,1.3512771368026733,0.5666666666666667
0.5881290678977966,0.824,1.5363123019536336,0.5166666666666667
0.447452516078949,0.89,1.5061290343602498,0.5583333333333333
0.3886835079193115,0.882,2.0835816701253256,0.5
0.246355614900589,0.948,1.5417886177698772,0.5416666666666666
0.20168182277679444,0.948,1.721041202545166,0.6083333333333333
0.17501855731010438,0.958,1.1800114313761394,0.6583333333333333
0.12523279872536658,0.974,0.8037936965624491,0.7666666666666667
0.10631518781185151,0.982,1.0010557254155477,0.7416666666666667
0.055291387915611265,0.99,0.9358380615711213,0.7583333333333333
0.06365113306045532,0.988,0.8624138951301574,0.8166666666666667
0.05085149616003037,0.996,0.9841060400009155,0.8
0.04728475683927536,0.992,1.0253519296646119,0.7416666666666667
0.03117506106197834,0.998,1.067498803138733,0.7666666666666667
0.022868670128285886,0.998,1.0596681316693624,0.7833333333333333
0.016794569231569766,0.998,0.7475276629130045,0.8083333333333333
0.016873775511980056,0.996,0.8015870690345764,0.7666666666666667
0.022055818498134615,0.994,0.9600881656010946,0.775
0.037217596024274824,0.992,1.2428825934727987,0.7416666666666667
0.03462291067838669,0.994,0.9667890230814616,0.8166666666666667
0.026328216597437858,0.996,0.775536855061849,0.8166666666666667
0.018359468065202236,1.0,0.8000243922074636,0.825
0.021090138107538223,0.996,0.7011245608329773,0.8333333333333334
0.013758645296096801,0.998,0.9005486090977987,0.8083333333333333
0.035259413599967954,0.992,1.2103012045224508,0.7166666666666667
0.059494203090667726,0.984,0.9782047828038534,0.775
0.06642042510211468,0.986,1.0995781183242799,0.725
0.0435164003521204,0.992,1.0221960345904033,0.7416666666666667
0.0656506797671318,0.986,1.3366579254468283,0.7583333333333333
0.08437114477157592,0.98,2.4103863716125487,0.5
0.11777278542518616,0.96,1.6780493219693502,0.6333333333333333
0.10234211558103562,0.972,1.460070220629374,0.6333333333333333
0.10274753540754318,0.972,1.8858566125233969,0.55
0.06641124546527863,0.99,1.7036925554275513,0.6
0.038858671307563784,0.99,1.2510691245396932,0.7416666666666667
0.018619492888450623,1.0,1.0672717491785686,0.775
0.013497955486178399,1.0,0.8787134408950805,0.8166666666666667
0.006524568811058998,1.0,0.8278808871905009,0.8333333333333334
0.004273934878408909,1.0,0.7341055413087209,0.8333333333333334
0.0030820472482591867,1.0,0.7112616062164306,0.8416666666666667
