train_loss,train_acc,val_loss,val_acc
2.4125455379486085,0.19,58.60792948404948,0.1
1.85736386013031,0.346,21.99467175801595,0.15
1.4102388858795165,0.52,9.551013374328614,0.15
1.085315312385559,0.604,4.226697635650635,0.15833333333333333
0.7762879815101623,0.758,7.10563767751058,0.225
0.5130296936035156,0.858,3.75156356493632,0.15833333333333333
0.40360813403129575,0.87,4.085506184895833,0.175
0.3236862528324127,0.894,5.2363482793172205,0.11666666666666667
0.26672900128364563,0.93,5.145737107594808,0.15833333333333333
0.1956035550236702,0.93,4.672141710917155,0.175
0.28201825213432313,0.922,5.49555606842041,0.08333333333333333
0.15928432238101958,0.952,3.9103931268056233,0.2
0.10658367282152176,0.966,5.324822696050008,0.2
0.07144089722633362,0.984,4.43350559870402,0.23333333333333334
0.06537496215105057,0.98,4.770317967732748,0.21666666666666667
0.04133497989177704,0.992,4.353683884938558,0.20833333333333334
0.036190344393253325,0.994,4.316187731424967,0.24166666666666667
0.012300210677087307,1.0,4.093454504013062,0.225
0.010356097668409347,1.0,4.321158456802368,0.175
0.005503252040594816,1.0,4.537487347920735,0.2
0.0039565711058676244,1.0,4.460953744252523,0.2
0.0025627244487404824,1.0,4.393691269556681,0.24166666666666667
0.0017597585637122394,1.0,4.359741608301799,0.25
0.0014931367952376604,1.0,4.362856276830038,0.24166666666666667
0.0013325564647093415,1.0,4.393742831548055,0.225
0.0007778386352583766,1.0,4.4321618715922035,0.225
0.000812685004901141,1.0,4.469942458470663,0.21666666666666667
0.0007388864126987756,1.0,4.476280387242635,0.20833333333333334
0.0007892852909862995,1.0,4.450912396113078,0.225
0.0008246722612529993,1.0,4.464347982406617,0.225
0.0008499362180009484,1.0,4.47590233484904,0.225
0.0005528921172954142,1.0,4.498740196228027,0.225
0.0005450763525441289,1.0,4.505051072438558,0.225
0.0006539744529873132,1.0,4.525155480702718,0.21666666666666667
0.0006333011598326266,1.0,4.533001391092936,0.20833333333333334
0.0010425744112581015,1.0,4.522943369547526,0.21666666666666667
0.0005078821789938956,1.0,4.524548657735189,0.225
0.0008786350321024657,1.0,4.5737586657206215,0.21666666666666667
0.0006979689942672849,1.0,4.570877997080485,0.21666666666666667
0.0005299780226778239,1.0,4.570626576741536,0.20833333333333334
0.00042909923940896987,1.0,4.573136520385742,0.20833333333333334
0.0004383957074023783,1.0,4.549057642618815,0.21666666666666667
0.00035794803500175477,1.0,4.5332772890726725,0.23333333333333334
0.0005160084315575659,1.0,4.552670955657959,0.225
0.0004521115394309163,1.0,4.551851367950439,0.225
0.0002656737209763378,1.0,4.534578164418538,0.225
0.0003907830221578479,1.0,4.531100940704346,0.23333333333333334
0.00046933944057673215,1.0,4.5395299911499025,0.23333333333333334
0.00040377007005736233,1.0,4.5865244229634605,0.23333333333333334
0.00025717714428901675,1.0,4.590405209859212,0.21666666666666667
